date_rptd,count,y_hat,crimen,zona
2022-01-15,11.0,11.0,101,1
2022-01-16,17.0,17.0,101,1
2022-01-17,17.0,17.0,101,1
2022-01-18,11.0,11.0,101,1
2022-01-19,19.0,19.0,101,1
2022-01-20,11.0,11.0,101,1
2022-01-21,12.0,12.0,101,1
2022-01-22,6.0,6.0,101,1
2022-01-23,11.0,11.0,101,1
2022-01-24,13.0,13.0,101,1
2022-01-25,14.0,14.0,101,1
2022-01-26,17.0,17.0,101,1
2022-01-27,20.0,20.0,101,1
2022-01-28,15.0,15.0,101,1
2022-01-29,23.0,23.0,101,1
2022-01-30,13.0,13.0,101,1
2022-01-31,17.0,17.0,101,1
2022-02-01,16.0,16.0,101,1
2022-02-02,21.0,21.0,101,1
2022-02-03,16.0,16.0,101,1
2022-02-04,9.0,9.0,101,1
2022-02-05,7.0,7.0,101,1
2022-02-06,13.0,14.0,101,1
2022-02-07,13.0,14.0,101,1
2022-02-08,15.0,16.0,101,1
2022-02-09,12.0,12.0,101,1
2022-02-10,23.0,24.0,101,1
2022-02-11,9.0,9.0,101,1
2022-02-12,11.0,11.0,101,1
2022-02-13,26.0,26.0,101,1
2022-02-14,17.0,17.0,101,1
2022-02-15,12.0,12.0,101,1
2022-02-16,13.0,13.0,101,1
2022-02-17,14.0,14.0,101,1
2022-02-18,14.0,14.0,101,1
2022-02-19,16.0,16.0,101,1
2022-02-20,11.0,11.0,101,1
2022-02-21,21.0,22.0,101,1
2022-02-22,24.0,24.0,101,1
2022-02-23,10.0,10.0,101,1
2022-02-24,20.0,20.0,101,1
2022-02-25,16.0,16.0,101,1
2022-02-26,11.0,11.0,101,1
2022-02-27,15.0,15.0,101,1
2022-02-28,20.0,20.0,101,1
2022-03-01,17.0,17.0,101,1
2022-03-02,13.0,13.0,101,1
2022-03-03,13.0,14.0,101,1
2022-03-04,8.0,9.0,101,1
2022-03-05,11.0,11.0,101,1
2022-03-06,17.0,18.0,101,1
2022-03-07,10.0,10.0,101,1
2022-03-08,12.0,12.0,101,1
2022-03-09,13.0,13.0,101,1
2022-03-10,13.0,13.0,101,1
2022-03-11,15.0,15.0,101,1
2022-03-12,12.0,12.0,101,1
2022-03-13,13.0,13.0,101,1
2022-03-14,23.0,24.0,101,1
2022-03-15,14.0,14.0,101,1
2022-03-16,16.0,16.0,101,1
2022-03-17,12.0,12.0,101,1
2022-03-18,14.0,14.0,101,1
2022-03-19,6.0,6.0,101,1
2022-03-20,25.0,26.0,101,1
2022-03-21,27.0,27.0,101,1
2022-03-22,19.0,19.0,101,1
2022-03-23,19.0,19.0,101,1
2022-03-24,15.0,15.0,101,1
2022-03-25,17.0,17.0,101,1
2022-03-26,9.0,9.0,101,1
2022-03-27,15.0,15.0,101,1
2022-03-28,10.0,10.0,101,1
2022-03-29,13.0,13.0,101,1
2022-03-30,14.0,15.0,101,1
2022-03-31,16.0,16.0,101,1
2022-04-01,10.0,10.0,101,1
2022-04-02,11.0,11.0,101,1
2022-04-03,6.0,6.0,101,1
2022-04-04,21.0,22.0,101,1
2022-04-05,15.0,15.0,101,1
2022-04-06,16.0,16.0,101,1
2022-04-07,16.0,16.0,101,1
2022-04-08,9.0,9.0,101,1
2022-04-09,13.0,13.0,101,1
2022-04-10,15.0,15.0,101,1
2022-04-11,24.0,24.0,101,1
2022-04-12,23.0,23.0,101,1
2022-04-13,8.0,8.0,101,1
2022-04-14,21.0,22.0,101,1
2022-04-15,10.0,10.0,101,1
2022-04-16,13.0,13.0,101,1
2022-04-17,13.0,13.0,101,1
2022-04-18,20.0,20.0,101,1
2022-04-19,16.0,16.0,101,1
2022-04-20,17.0,17.0,101,1
2022-04-21,11.0,11.0,101,1
2022-04-22,15.0,15.0,101,1
2022-04-23,12.0,12.0,101,1
2022-04-24,22.0,22.0,101,1
2022-04-25,22.0,22.0,101,1
2022-04-26,15.0,15.0,101,1
2022-04-27,18.0,18.0,101,1
2022-04-28,17.0,17.0,101,1
2022-04-29,12.0,12.0,101,1
2022-04-30,13.0,13.0,101,1
2022-05-01,17.0,17.0,101,1
2022-05-02,18.0,18.0,101,1
2022-05-03,13.0,13.0,101,1
2022-05-04,13.0,13.0,101,1
2022-05-05,15.0,15.0,101,1
2022-05-06,7.0,8.0,101,1
2022-05-07,15.0,15.0,101,1
2022-05-08,18.0,18.0,101,1
2022-05-09,14.0,14.0,101,1
2022-05-10,15.0,15.0,101,1
2022-05-11,16.0,16.0,101,1
2022-05-12,14.0,14.0,101,1
2022-05-13,19.0,19.0,101,1
2022-05-14,21.0,21.0,101,1
2022-05-15,16.0,16.0,101,1
2022-05-16,21.0,21.0,101,1
2022-05-17,19.0,19.0,101,1
2022-05-18,21.0,21.0,101,1
2022-05-19,15.0,15.0,101,1
2022-05-20,14.0,14.0,101,1
2022-05-21,9.0,9.0,101,1
2022-05-22,19.0,20.0,101,1
2022-05-23,17.0,17.0,101,1
2022-05-24,17.0,17.0,101,1
2022-05-25,17.0,17.0,101,1
2022-05-26,24.0,24.0,101,1
2022-05-27,7.0,7.0,101,1
2022-05-28,15.0,15.0,101,1
2022-05-29,18.0,18.0,101,1
2022-05-30,24.0,24.0,101,1
2022-05-31,20.0,20.0,101,1
2022-06-01,16.0,16.0,101,1
2022-06-02,17.0,17.0,101,1
2022-06-03,12.0,12.0,101,1
2022-06-04,19.0,19.0,101,1
2022-06-05,9.0,9.0,101,1
2022-06-06,21.0,21.0,101,1
2022-06-07,16.0,16.0,101,1
2022-06-08,7.0,7.0,101,1
2022-06-09,19.0,20.0,101,1
2022-06-10,8.0,8.0,101,1
2022-06-11,9.0,10.0,101,1
2022-06-12,20.0,21.0,101,1
2022-06-13,20.0,20.0,101,1
2022-06-14,10.0,10.0,101,1
2022-06-15,22.0,22.0,101,1
2022-06-16,8.0,9.0,101,1
2022-06-17,15.0,15.0,101,1
2022-06-18,8.0,8.0,101,1
2022-06-19,17.0,18.0,101,1
2022-06-20,11.0,11.0,101,1
2022-06-21,19.0,19.0,101,1
2022-06-22,18.0,18.0,101,1
2022-06-23,13.0,13.0,101,1
2022-06-24,17.0,17.0,101,1
2022-06-25,8.0,8.0,101,1
2022-06-26,18.0,18.0,101,1
2022-06-27,21.0,21.0,101,1
2022-06-28,13.0,13.0,101,1
2022-06-29,13.0,13.0,101,1
2022-06-30,16.0,16.0,101,1
2022-07-01,11.0,11.0,101,1
2022-07-02,16.0,16.0,101,1
2022-07-03,17.0,17.0,101,1
2022-07-04,9.0,9.0,101,1
2022-07-05,8.0,8.0,101,1
2022-07-06,13.0,14.0,101,1
2022-07-07,12.0,12.0,101,1
2022-07-08,16.0,16.0,101,1
2022-07-09,17.0,17.0,101,1
2022-07-10,17.0,17.0,101,1
2022-07-11,13.0,13.0,101,1
2022-07-12,9.0,9.0,101,1
2022-07-13,9.0,9.0,101,1
2022-07-14,10.0,10.0,101,1
2022-07-15,11.0,11.0,101,1
2022-07-16,21.0,22.0,101,1
2022-07-17,17.0,17.0,101,1
2022-07-18,20.0,20.0,101,1
2022-07-19,16.0,16.0,101,1
2022-07-20,22.0,22.0,101,1
2022-07-21,16.0,16.0,101,1
2022-07-22,11.0,11.0,101,1
2022-07-23,11.0,11.0,101,1
2022-07-24,14.0,14.0,101,1
2022-07-25,19.0,19.0,101,1
2022-07-26,19.0,19.0,101,1
2022-07-27,14.0,14.0,101,1
2022-07-28,12.0,12.0,101,1
2022-07-29,7.0,7.0,101,1
2022-07-30,10.0,11.0,101,1
2022-07-31,18.0,18.0,101,1
2022-08-01,23.0,23.0,101,1
2022-08-02,14.0,14.0,101,1
2022-08-03,11.0,11.0,101,1
2022-08-04,6.0,6.0,101,1
2022-08-05,11.0,11.0,101,1
2022-08-06,11.0,11.0,101,1
2022-08-07,13.0,13.0,101,1
2022-08-08,26.0,27.0,101,1
2022-08-09,13.0,13.0,101,1
2022-08-10,17.0,17.0,101,1
2022-08-11,24.0,24.0,101,1
2022-08-12,16.0,16.0,101,1
2022-08-13,14.0,14.0,101,1
2022-08-14,8.0,8.0,101,1
2022-08-15,10.0,11.0,101,1
2022-08-16,11.0,11.0,101,1
2022-08-17,17.0,17.0,101,1
2022-08-18,23.0,24.0,101,1
2022-08-19,12.0,12.0,101,1
2022-08-20,8.0,9.0,101,1
2022-08-21,6.0,7.0,101,1
2022-08-22,9.0,10.0,101,1
2022-08-23,22.0,23.0,101,1
2022-08-24,15.0,15.0,101,1
2022-08-25,22.0,22.0,101,1
2022-08-26,12.0,12.0,101,1
2022-08-27,9.0,9.0,101,1
2022-08-28,7.0,7.0,101,1
2022-08-29,14.0,14.0,101,1
2022-08-30,18.0,19.0,101,1
2022-08-31,14.0,14.0,101,1
2022-09-01,13.0,13.0,101,1
2022-09-02,14.0,14.0,101,1
2022-09-03,13.0,13.0,101,1
2022-09-04,10.0,10.0,101,1
2022-09-05,16.0,16.0,101,1
2022-09-06,24.0,24.0,101,1
2022-09-07,19.0,19.0,101,1
2022-09-08,18.0,18.0,101,1
2022-09-09,11.0,11.0,101,1
2022-09-10,14.0,14.0,101,1
2022-09-11,8.0,8.0,101,1
2022-09-12,12.0,13.0,101,1
2022-09-13,10.0,11.0,101,1
2022-09-14,19.0,20.0,101,1
2022-09-15,12.0,12.0,101,1
2022-09-16,12.0,13.0,101,1
2022-09-17,15.0,15.0,101,1
2022-09-18,10.0,10.0,101,1
2022-09-19,20.0,20.0,101,1
2022-09-20,9.0,9.0,101,1
2022-09-21,10.0,10.0,101,1
2022-09-22,6.0,6.0,101,1
2022-09-23,12.0,12.0,101,1
2022-09-24,10.0,11.0,101,1
2022-09-25,8.0,9.0,101,1
2022-09-26,7.0,7.0,101,1
2022-09-27,12.0,13.0,101,1
2022-09-28,15.0,16.0,101,1
2022-09-29,16.0,16.0,101,1
2022-09-30,16.0,16.0,101,1
2022-10-01,11.0,11.0,101,1
2022-10-02,10.0,10.0,101,1
2022-10-03,9.0,9.0,101,1
2022-10-04,12.0,12.0,101,1
2022-10-05,17.0,17.0,101,1
2022-10-06,16.0,16.0,101,1
2022-10-07,11.0,11.0,101,1
2022-10-08,11.0,11.0,101,1
2022-10-09,8.0,8.0,101,1
2022-10-10,9.0,9.0,101,1
2022-10-11,10.0,10.0,101,1
2022-10-12,14.0,14.0,101,1
2022-10-13,12.0,12.0,101,1
2022-10-14,12.0,12.0,101,1
2022-10-15,9.0,9.0,101,1
2022-10-16,12.0,12.0,101,1
2022-10-17,9.0,9.0,101,1
2022-10-18,14.0,14.0,101,1
2022-10-19,19.0,19.0,101,1
2022-10-20,13.0,13.0,101,1
2022-10-21,20.0,20.0,101,1
2022-10-22,11.0,11.0,101,1
2022-10-23,25.0,26.0,101,1
2022-10-24,16.0,16.0,101,1
2022-10-25,24.0,24.0,101,1
2022-10-26,11.0,11.0,101,1
2022-10-27,18.0,18.0,101,1
2022-10-28,14.0,14.0,101,1
2022-10-29,14.0,14.0,101,1
2022-10-30,9.0,9.0,101,1
2022-10-31,5.0,6.0,101,1
2022-11-01,12.0,13.0,101,1
2022-11-02,14.0,15.0,101,1
2022-11-03,13.0,13.0,101,1
2022-11-04,10.0,10.0,101,1
2022-11-05,12.0,12.0,101,1
2022-11-06,9.0,9.0,101,1
2022-11-07,10.0,10.0,101,1
2022-11-08,8.0,8.0,101,1
2022-11-09,16.0,16.0,101,1
2022-11-10,8.0,8.0,101,1
2022-11-11,18.0,18.0,101,1
2022-11-12,10.0,10.0,101,1
2022-11-13,12.0,12.0,101,1
2022-11-14,15.0,15.0,101,1
2022-11-15,13.0,13.0,101,1
2022-11-16,7.0,7.0,101,1
2022-11-17,20.0,21.0,101,1
2022-11-18,17.0,17.0,101,1
2022-11-19,10.0,10.0,101,1
2022-11-20,11.0,11.0,101,1
2022-11-21,17.0,18.0,101,1
2022-11-22,12.0,12.0,101,1
2022-11-23,15.0,15.0,101,1
2022-11-24,8.0,8.0,101,1
2022-11-25,10.0,10.0,101,1
2022-11-26,8.0,9.0,101,1
2022-11-27,14.0,15.0,101,1
2022-11-28,12.0,12.0,101,1
2022-11-29,11.0,11.0,101,1
2022-11-30,11.0,11.0,101,1
2022-12-01,16.0,16.0,101,1
2022-12-02,16.0,16.0,101,1
2022-12-03,7.0,7.0,101,1
2022-12-04,13.0,13.0,101,1
2022-12-05,16.0,16.0,101,1
2022-12-06,11.0,11.0,101,1
2022-12-07,15.0,15.0,101,1
2022-12-08,25.0,26.0,101,1
2022-12-09,18.0,18.0,101,1
2022-12-10,12.0,12.0,101,1
2022-12-11,21.0,21.0,101,1
2022-12-12,14.0,14.0,101,1
2022-12-13,21.0,21.0,101,1
2022-12-14,14.0,14.0,101,1
2022-12-15,10.0,10.0,101,1
2022-12-16,12.0,12.0,101,1
2022-12-17,10.0,11.0,101,1
2022-12-18,7.0,8.0,101,1
2022-12-19,8.0,9.0,101,1
2022-12-20,20.0,21.0,101,1
2022-12-21,17.0,17.0,101,1
2022-12-22,12.0,12.0,101,1
2022-12-23,11.0,11.0,101,1
2022-12-24,11.0,11.0,101,1
2022-12-25,8.0,8.0,101,1
2022-12-26,9.0,9.0,101,1
2022-12-27,26.0,27.0,101,1
2022-12-28,9.0,9.0,101,1
2022-12-29,12.0,12.0,101,1
2022-12-30,15.0,15.0,101,1
2022-12-31,10.0,10.0,101,1
2023-01-01,4.0,5.0,101,1
2023-01-02,20.0,21.0,101,1
2023-01-03,19.0,19.0,101,1
2023-01-04,7.0,7.0,101,1
2023-01-05,10.0,10.0,101,1
2023-01-06,14.0,15.0,101,1
2023-01-07,16.0,17.0,101,1
2023-01-08,15.0,15.0,101,1
2023-01-09,16.0,16.0,101,1
2023-01-10,14.0,14.0,101,1
2023-01-11,13.0,13.0,101,1
2023-01-12,12.0,12.0,101,1
2023-01-13,15.0,15.0,101,1
2023-01-14,13.0,13.0,101,1
2023-01-15,4.0,5.0,101,1
2023-01-16,10.0,10.0,101,1
2023-01-17,15.0,16.0,101,1
2023-01-18,18.0,18.0,101,1
2023-01-19,16.0,16.0,101,1
2023-01-20,16.0,16.0,101,1
2023-01-21,13.0,13.0,101,1
2023-01-22,7.0,7.0,101,1
2023-01-23,10.0,10.0,101,1
2023-01-24,12.0,12.0,101,1
2023-01-25,11.0,11.0,101,1
2023-01-26,15.0,15.0,101,1
2023-01-27,11.0,11.0,101,1
2023-01-28,19.0,20.0,101,1
2023-01-29,13.0,13.0,101,1
2023-01-30,12.0,12.0,101,1
2023-01-31,14.0,14.0,101,1
2023-02-01,14.0,14.0,101,1
2023-02-02,21.0,21.0,101,1
2023-02-03,15.0,15.0,101,1
2023-02-04,25.0,25.0,101,1
2023-02-05,21.0,21.0,101,1
2023-02-06,17.0,17.0,101,1
2023-02-07,11.0,11.0,101,1
2023-02-08,10.0,10.0,101,1
2023-02-09,18.0,18.0,101,1
2023-02-10,19.0,19.0,101,1
2023-02-11,12.0,12.0,101,1
2023-02-12,17.0,17.0,101,1
2023-02-13,18.0,18.0,101,1
2023-02-14,10.0,10.0,101,1
2023-02-15,23.0,23.0,101,1
2023-02-16,16.0,16.0,101,1
2023-02-17,13.0,13.0,101,1
2023-02-18,20.0,20.0,101,1
2023-02-19,6.0,6.0,101,1
2023-02-20,19.0,19.0,101,1
2023-02-21,17.0,17.0,101,1
2023-02-22,15.0,15.0,101,1
2023-02-23,10.0,10.0,101,1
2023-02-24,9.0,9.0,101,1
2023-02-25,3.0,4.0,101,1
2023-02-26,14.0,15.0,101,1
2023-02-27,6.0,7.0,101,1
2020-02-09,19.0,20.0,103,1
2020-02-10,26.0,27.0,103,1
2020-02-11,24.0,25.0,103,1
2020-02-12,25.0,26.0,103,1
2020-02-13,23.0,24.0,103,1
2020-02-14,19.0,20.0,103,1
2020-02-15,27.0,28.0,103,1
2020-02-16,9.0,10.0,103,1
2020-02-17,33.0,34.0,103,1
2020-02-18,25.0,26.0,103,1
2020-02-19,22.0,23.0,103,1
2020-02-20,24.0,25.0,103,1
2020-02-21,30.0,31.0,103,1
2020-02-22,25.0,26.0,103,1
2020-02-23,25.0,26.0,103,1
2020-02-24,22.0,23.0,103,1
2020-02-25,30.0,31.0,103,1
2020-02-26,19.0,20.0,103,1
2020-02-27,24.0,25.0,103,1
2020-02-28,34.0,35.0,103,1
2020-02-29,28.0,29.0,103,1
2020-03-01,20.0,21.0,103,1
2020-03-02,32.0,33.0,103,1
2020-03-03,26.0,27.0,103,1
2020-03-04,28.0,29.0,103,1
2020-03-05,25.0,26.0,103,1
2020-03-06,20.0,21.0,103,1
2020-03-07,19.0,20.0,103,1
2020-03-08,18.0,19.0,103,1
2020-03-09,29.0,30.0,103,1
2020-03-10,26.0,27.0,103,1
2020-03-11,22.0,23.0,103,1
2020-03-12,36.0,37.0,103,1
2020-03-13,31.0,32.0,103,1
2020-03-14,16.0,18.0,103,1
2020-03-15,9.0,10.0,103,1
2020-03-16,27.0,28.0,103,1
2020-03-17,27.0,28.0,103,1
2020-03-18,21.0,22.0,103,1
2020-03-19,16.0,17.0,103,1
2020-03-20,11.0,12.0,103,1
2020-03-21,14.0,15.0,103,1
2020-03-22,10.0,10.0,103,1
2020-03-23,26.0,26.0,103,1
2020-03-24,17.0,17.0,103,1
2020-03-25,22.0,22.0,103,1
2020-03-26,19.0,19.0,103,1
2020-03-27,13.0,13.0,103,1
2020-03-28,15.0,15.0,103,1
2020-03-29,4.0,5.0,103,1
2020-03-30,11.0,11.0,103,1
2020-03-31,25.0,25.0,103,1
2020-04-01,19.0,19.0,103,1
2020-04-02,11.0,12.0,103,1
2020-04-03,12.0,12.0,103,1
2020-04-04,12.0,12.0,103,1
2020-04-05,11.0,11.0,103,1
2020-04-06,23.0,23.0,103,1
2020-04-07,11.0,11.0,103,1
2020-04-08,20.0,20.0,103,1
2020-04-09,23.0,23.0,103,1
2020-04-10,9.0,10.0,103,1
2020-04-11,16.0,16.0,103,1
2020-04-12,23.0,23.0,103,1
2020-04-13,14.0,14.0,103,1
2020-04-14,20.0,21.0,103,1
2020-04-15,32.0,33.0,103,1
2020-04-16,29.0,30.0,103,1
2020-04-17,16.0,17.0,103,1
2020-04-18,22.0,23.0,103,1
2020-04-19,11.0,12.0,103,1
2020-04-20,19.0,20.0,103,1
2020-04-21,19.0,20.0,103,1
2020-04-22,21.0,22.0,103,1
2020-04-23,26.0,27.0,103,1
2020-04-24,17.0,18.0,103,1
2020-04-25,42.0,43.0,103,1
2020-04-26,17.0,18.0,103,1
2020-04-27,24.0,25.0,103,1
2020-04-28,22.0,23.0,103,1
2020-04-29,22.0,23.0,103,1
2020-04-30,28.0,29.0,103,1
2020-05-01,15.0,16.0,103,1
2020-05-02,20.0,21.0,103,1
2020-05-03,23.0,24.0,103,1
2020-05-04,18.0,19.0,103,1
2020-05-05,15.0,16.0,103,1
2020-05-06,25.0,25.0,103,1
2020-05-07,28.0,29.0,103,1
2020-05-08,12.0,13.0,103,1
2020-05-09,13.0,14.0,103,1
2020-05-10,19.0,19.0,103,1
2020-05-11,16.0,16.0,103,1
2020-05-12,17.0,18.0,103,1
2020-05-13,22.0,22.0,103,1
2020-05-14,24.0,25.0,103,1
2020-05-15,18.0,19.0,103,1
2020-05-16,18.0,18.0,103,1
2020-05-17,18.0,18.0,103,1
2020-05-18,23.0,23.0,103,1
2020-05-19,31.0,32.0,103,1
2020-05-20,25.0,26.0,103,1
2020-05-21,26.0,27.0,103,1
2020-05-22,22.0,22.0,103,1
2020-05-23,16.0,17.0,103,1
2020-05-24,8.0,9.0,103,1
2020-05-25,17.0,17.0,103,1
2020-05-26,32.0,32.0,103,1
2020-05-27,26.0,26.0,103,1
2020-05-28,17.0,18.0,103,1
2020-05-29,25.0,25.0,103,1
2020-05-30,12.0,13.0,103,1
2020-05-31,11.0,12.0,103,1
2020-06-01,25.0,25.0,103,1
2020-06-02,24.0,24.0,103,1
2020-06-03,16.0,17.0,103,1
2020-06-04,14.0,15.0,103,1
2020-06-05,16.0,16.0,103,1
2020-06-06,9.0,10.0,103,1
2020-06-07,27.0,27.0,103,1
2020-06-08,24.0,24.0,103,1
2020-06-09,21.0,22.0,103,1
2020-06-10,31.0,32.0,103,1
2020-06-11,24.0,24.0,103,1
2020-06-12,15.0,16.0,103,1
2020-06-13,9.0,10.0,103,1
2020-06-14,24.0,24.0,103,1
2020-06-15,30.0,31.0,103,1
2020-06-16,30.0,31.0,103,1
2020-06-17,20.0,21.0,103,1
2020-06-18,23.0,24.0,103,1
2020-06-19,37.0,38.0,103,1
2020-06-20,17.0,18.0,103,1
2020-06-21,20.0,20.0,103,1
2020-06-22,24.0,24.0,103,1
2020-06-23,26.0,27.0,103,1
2020-06-24,28.0,30.0,103,1
2020-06-25,20.0,21.0,103,1
2020-06-26,25.0,26.0,103,1
2020-06-27,16.0,17.0,103,1
2020-06-28,19.0,20.0,103,1
2020-06-29,24.0,25.0,103,1
2020-06-30,26.0,27.0,103,1
2020-07-01,25.0,26.0,103,1
2020-07-02,32.0,33.0,103,1
2020-07-03,27.0,28.0,103,1
2020-07-04,14.0,15.0,103,1
2020-07-05,15.0,16.0,103,1
2020-07-06,21.0,22.0,103,1
2020-07-07,23.0,24.0,103,1
2020-07-08,17.0,18.0,103,1
2020-07-09,20.0,20.0,103,1
2020-07-10,16.0,16.0,103,1
2020-07-11,19.0,19.0,103,1
2020-07-12,15.0,15.0,103,1
2020-07-13,23.0,23.0,103,1
2020-07-14,27.0,28.0,103,1
2020-07-15,28.0,29.0,103,1
2020-07-16,13.0,14.0,103,1
2020-07-17,13.0,14.0,103,1
2020-07-18,13.0,13.0,103,1
2020-07-19,13.0,13.0,103,1
2020-07-20,23.0,23.0,103,1
2020-07-21,15.0,15.0,103,1
2020-07-22,23.0,23.0,103,1
2020-07-23,27.0,27.0,103,1
2020-07-24,17.0,17.0,103,1
2020-07-25,13.0,13.0,103,1
2020-07-26,20.0,20.0,103,1
2020-07-27,27.0,27.0,103,1
2020-07-28,25.0,26.0,103,1
2020-07-29,24.0,25.0,103,1
2020-07-30,20.0,21.0,103,1
2020-07-31,17.0,18.0,103,1
2020-08-01,19.0,20.0,103,1
2020-08-02,10.0,10.0,103,1
2020-08-03,26.0,26.0,103,1
2020-08-04,18.0,18.0,103,1
2020-08-05,32.0,33.0,103,1
2020-08-06,19.0,20.0,103,1
2020-08-07,22.0,22.0,103,1
2020-08-08,22.0,23.0,103,1
2020-08-09,21.0,21.0,103,1
2020-08-10,27.0,28.0,103,1
2020-08-11,24.0,25.0,103,1
2020-08-12,19.0,20.0,103,1
2020-08-13,33.0,34.0,103,1
2020-08-14,22.0,23.0,103,1
2020-08-15,19.0,20.0,103,1
2020-08-16,13.0,14.0,103,1
2020-08-17,26.0,27.0,103,1
2020-08-18,18.0,19.0,103,1
2020-08-19,24.0,25.0,103,1
2020-08-20,14.0,15.0,103,1
2020-08-21,23.0,23.0,103,1
2020-08-22,14.0,15.0,103,1
2020-08-23,9.0,9.0,103,1
2020-08-24,12.0,12.0,103,1
2020-08-25,17.0,17.0,103,1
2020-08-26,18.0,18.0,103,1
2020-08-27,18.0,18.0,103,1
2020-08-28,16.0,16.0,103,1
2020-08-29,16.0,16.0,103,1
2020-08-30,19.0,19.0,103,1
2020-08-31,25.0,25.0,103,1
2020-09-01,27.0,28.0,103,1
2020-09-02,29.0,30.0,103,1
2020-09-03,18.0,19.0,103,1
2020-09-04,14.0,15.0,103,1
2020-09-05,15.0,15.0,103,1
2020-09-06,11.0,11.0,103,1
2020-09-07,22.0,22.0,103,1
2020-09-08,20.0,20.0,103,1
2020-09-09,18.0,18.0,103,1
2020-09-10,14.0,14.0,103,1
2020-09-11,16.0,16.0,103,1
2020-09-12,18.0,18.0,103,1
2020-09-13,13.0,13.0,103,1
2020-09-14,22.0,22.0,103,1
2020-09-15,25.0,25.0,103,1
2020-09-16,25.0,26.0,103,1
2020-09-17,25.0,26.0,103,1
2020-09-18,18.0,19.0,103,1
2020-09-19,9.0,10.0,103,1
2020-09-20,25.0,25.0,103,1
2020-09-21,25.0,25.0,103,1
2020-09-22,10.0,11.0,103,1
2020-09-23,23.0,24.0,103,1
2020-09-24,39.0,40.0,103,1
2020-09-25,13.0,14.0,103,1
2020-09-26,19.0,20.0,103,1
2020-09-27,17.0,17.0,103,1
2020-09-28,23.0,23.0,103,1
2020-09-29,17.0,18.0,103,1
2020-09-30,20.0,21.0,103,1
2020-10-01,15.0,16.0,103,1
2020-10-02,28.0,28.0,103,1
2020-10-03,17.0,18.0,103,1
2020-10-04,10.0,11.0,103,1
2020-10-05,30.0,31.0,103,1
2020-10-06,15.0,16.0,103,1
2020-10-07,19.0,20.0,103,1
2020-10-08,24.0,24.0,103,1
2020-10-09,33.0,34.0,103,1
2020-10-10,15.0,16.0,103,1
2020-10-11,15.0,16.0,103,1
2020-10-12,23.0,24.0,103,1
2020-10-13,29.0,30.0,103,1
2020-10-14,28.0,29.0,103,1
2020-10-15,21.0,22.0,103,1
2020-10-16,16.0,17.0,103,1
2020-10-17,11.0,12.0,103,1
2020-10-18,31.0,31.0,103,1
2020-10-19,36.0,37.0,103,1
2020-10-20,10.0,11.0,103,1
2020-10-21,21.0,22.0,103,1
2020-10-22,17.0,18.0,103,1
2020-10-23,20.0,21.0,103,1
2020-10-24,9.0,10.0,103,1
2020-10-25,16.0,16.0,103,1
2020-10-26,23.0,23.0,103,1
2020-10-27,19.0,20.0,103,1
2020-10-28,18.0,19.0,103,1
2020-10-29,24.0,24.0,103,1
2020-10-30,25.0,26.0,103,1
2020-10-31,12.0,13.0,103,1
2020-11-01,9.0,10.0,103,1
2020-11-02,14.0,14.0,103,1
2020-11-03,24.0,24.0,103,1
2020-11-04,28.0,29.0,103,1
2020-11-05,15.0,16.0,103,1
2020-11-06,17.0,18.0,103,1
2020-11-07,23.0,23.0,103,1
2020-11-08,36.0,37.0,103,1
2020-11-09,15.0,16.0,103,1
2020-11-10,32.0,33.0,103,1
2020-11-11,26.0,27.0,103,1
2020-11-12,18.0,19.0,103,1
2020-11-13,29.0,30.0,103,1
2020-11-14,9.0,10.0,103,1
2020-11-15,15.0,16.0,103,1
2020-11-16,32.0,33.0,103,1
2020-11-17,17.0,18.0,103,1
2020-11-18,19.0,20.0,103,1
2020-11-19,18.0,18.0,103,1
2020-11-20,18.0,19.0,103,1
2020-11-21,17.0,18.0,103,1
2020-11-22,35.0,36.0,103,1
2020-11-23,20.0,21.0,103,1
2020-11-24,18.0,19.0,103,1
2020-11-25,21.0,22.0,103,1
2020-11-26,13.0,14.0,103,1
2020-11-27,14.0,15.0,103,1
2020-11-28,29.0,29.0,103,1
2020-11-29,20.0,20.0,103,1
2020-11-30,37.0,38.0,103,1
2020-12-01,15.0,16.0,103,1
2020-12-02,13.0,14.0,103,1
2020-12-03,20.0,20.0,103,1
2020-12-04,22.0,22.0,103,1
2020-12-05,14.0,15.0,103,1
2020-12-06,15.0,16.0,103,1
2020-12-07,30.0,30.0,103,1
2020-12-08,26.0,27.0,103,1
2020-12-09,17.0,18.0,103,1
2020-12-10,20.0,20.0,103,1
2020-12-11,19.0,20.0,103,1
2020-12-12,13.0,14.0,103,1
2020-12-13,18.0,18.0,103,1
2020-12-14,26.0,26.0,103,1
2020-12-15,21.0,22.0,103,1
2020-12-16,19.0,20.0,103,1
2020-12-17,21.0,22.0,103,1
2020-12-18,23.0,23.0,103,1
2020-12-19,19.0,20.0,103,1
2020-12-20,11.0,12.0,103,1
2020-12-21,31.0,31.0,103,1
2020-12-22,18.0,19.0,103,1
2020-12-23,17.0,17.0,103,1
2020-12-24,21.0,21.0,103,1
2020-12-25,8.0,9.0,103,1
2020-12-26,17.0,18.0,103,1
2020-12-27,17.0,17.0,103,1
2020-12-28,21.0,22.0,103,1
2020-12-29,22.0,22.0,103,1
2020-12-30,20.0,20.0,103,1
